City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,turpan,42.9333,89.1667,7.3,36,14,0.77,CN,1707628549
277,port-vila,-17.7338,168.3219,27.78,83,75,4.63,VU,1707628550
278,mahina,-17.5065,-149.489,26.87,89,75,10.8,PF,1707628550
279,rupert,42.6191,-113.6772,-4.03,86,0,3.09,US,1707628551
280,altay,47.8667,88.1167,-1.56,86,100,1.8,CN,1707628551
281,zaysan,47.4667,84.8667,2.9,76,100,1.27,KZ,1707628551
282,qujing,25.4833,103.7833,14.55,45,62,5.53,CN,1707628552
283,vendas novas,38.6771,-8.4579,7.15,85,100,2.91,PT,1707628552
284,valparaiso,-33.0393,-71.6273,13.8,88,0,2.57,CL,1707628311
285,holualoa,19.6228,-155.9522,22.91,85,20,4.12,US,1707628552
286,batesville,35.7698,-91.641,7.36,75,100,2.57,US,1707628552
287,korsakov,46.6328,142.7813,-6.09,91,71,1.42,RU,1707628553
288,tanggu,39.0211,117.6469,11.98,36,28,2.56,CN,1707628553
289,ashmyany,54.425,25.9378,-1.0,96,100,4.63,BY,1707628553
290,boende,-0.2167,20.8667,21.36,95,96,1.36,CD,1707628553
291,altamira,-3.2033,-52.2064,22.52,97,100,1.21,BR,1707628554
292,praia,14.9215,-23.5087,21.3,78,0,4.63,CV,1707628554
293,limon,10.0,-83.0333,22.25,76,37,2.38,CR,1707628554
294,lincoln city,44.9582,-124.0179,8.72,95,98,3.58,US,1707628555
295,choyr,46.3611,108.3611,-8.65,72,1,2.26,MN,1707628555
296,el fasher,13.6279,25.3494,16.4,19,0,4.0,SD,1707628555
297,dar kulayb,26.0686,50.5039,19.45,76,100,5.26,BH,1707628555
298,prado,-17.3411,-39.2208,24.16,93,68,1.5,BR,1707628556
299,marine corps base hawaii - mcbh,21.4453,-157.7513,23.98,82,0,0.45,US,1707628556
300,port alfred,-33.5906,26.891,16.77,94,54,1.34,ZA,1707628556
301,gebeit,21.0667,36.3167,14.87,81,1,1.48,SD,1707628556
302,bayanhongor,46.7167,100.1167,-11.43,70,28,0.64,MN,1707628557
303,dawei,14.0833,98.2,33.23,41,43,1.91,MM,1707628557
304,lata,40.1629,-8.3327,11.56,81,100,2.27,PT,1707628557
305,pancas,-19.225,-40.8514,22.44,95,99,0.85,BR,1707628557
306,tarfaya,27.9358,-12.9218,17.5,88,10,5.36,MA,1707628557
307,sinabang,2.4803,96.3801,30.9,63,53,2.1,ID,1707628558
308,severo-yeniseyskiy,60.3725,93.0408,-12.87,88,100,4.25,RU,1707628558
309,candido mota,-22.7464,-50.3869,24.04,53,61,3.34,BR,1707628558
310,burang,30.25,81.1667,-6.36,13,0,1.35,CN,1707628558
311,ulanhot,46.0833,122.0833,-3.41,46,3,2.9,CN,1707628559
312,vorkuta,67.5,64.0,-24.78,98,100,1.74,RU,1707628559
313,las tablas,7.7667,-80.2833,24.54,99,93,7.26,PA,1707628559
314,tuzhai,24.983,118.8319,17.64,40,0,4.52,CN,1707628559
315,pariaman,-0.619,100.12,33.03,63,14,3.68,ID,1707628559
316,bhamo,24.2667,97.2333,27.42,30,5,1.18,MM,1707628560
317,howard springs,-12.497,131.047,29.99,88,57,6.53,AU,1707628560
318,cholpon-ata,42.6494,77.0823,3.03,48,90,1.01,KG,1707628560
319,lebu,-37.6167,-73.65,14.63,90,82,8.68,CL,1707628560
320,antofagasta,-23.65,-70.4,21.6,82,74,1.14,CL,1707627788
321,argo,37.6333,22.7333,15.44,78,100,2.1,GR,1707628561
322,centenario,-38.8043,-68.14,19.86,94,36,0.0,AR,1707628561
323,ancud,-41.8697,-73.8203,11.57,93,71,1.01,CL,1707628561
324,portland,45.5234,-122.6762,7.56,90,75,1.34,US,1707627951
325,kelibia,36.8476,11.0939,12.35,72,62,7.85,TN,1707628027
326,kabo,7.6994,18.629,21.29,26,38,1.45,CF,1707628562
327,zhezqazghan,47.7833,67.7667,-8.68,86,75,4.0,KZ,1707628562
328,olinda,-8.0089,-34.8553,27.85,78,40,4.63,BR,1707628537
329,klyuchi,52.2667,79.1667,-11.08,68,18,5.26,RU,1707628563
330,safford,32.834,-109.7076,3.51,86,40,4.12,US,1707628563
331,nekrasovka,48.3525,135.2325,-8.99,82,0,5.0,RU,1707628563
332,tamandare,-8.7597,-35.1047,24.86,90,100,1.0,BR,1707628563
333,akividu,16.6,81.3833,29.77,50,26,3.99,IN,1707628564
334,guerrero negro,27.9769,-114.0611,14.42,72,8,4.28,MX,1707628564
335,tselinnoye,53.0833,85.6667,-11.42,85,86,5.46,RU,1707628564
336,batang,-6.4846,110.7083,27.54,79,100,3.82,ID,1707628565
337,al ghayzah,16.2079,52.176,24.13,70,82,5.69,YE,1707628565
338,al kharijah,25.4514,30.5464,10.75,50,0,2.51,EG,1707628565
339,kyzyl,51.7,94.45,-12.0,90,100,0.96,RU,1707628566
340,fort wellington,6.4,-57.6,26.28,80,3,4.08,GY,1707628566
341,brisas de zicatela,15.8369,-97.0419,26.29,69,40,1.54,MX,1707628566
342,chhindwara,22.0667,78.9333,23.4,49,3,3.2,IN,1707628531
343,nouadhibou,20.931,-17.0347,18.97,92,0,6.9,MR,1707628001
344,ipora,-16.4419,-51.1178,20.91,97,100,3.06,BR,1707628567
345,tokmok,42.8417,75.3016,8.54,58,14,2.19,KG,1707628568
346,zaozersk,69.4005,32.4476,-12.32,85,100,2.52,RU,1707628568
347,harstad,68.799,16.5293,-2.14,94,87,9.39,NO,1707628568
348,ocean city,39.2776,-74.5746,12.01,91,100,0.89,US,1707628569
349,swakopmund,-22.6833,14.5333,16.47,89,100,0.38,NA,1707628569
350,praia da vitoria,38.7333,-27.0667,16.53,94,20,8.72,PT,1707628569
351,nova sintra,14.8667,-24.7167,20.92,66,0,4.17,CV,1707628570
352,mandalgovi,45.7625,106.2708,-6.38,68,0,3.56,MN,1707628570
353,el abiodh sidi cheikh,32.893,0.5484,10.04,65,28,13.02,DZ,1707628570
354,cidreira,-30.1811,-50.2056,24.23,94,79,5.34,BR,1707628570
355,xilin hot,43.9667,116.0333,-6.06,78,5,5.33,CN,1707627978
356,birao,10.2849,22.7882,20.49,20,16,3.5,CF,1707628571
357,novodvinsk,64.4165,40.8122,-20.12,100,95,1.77,RU,1707628571
358,zouerate,22.7187,-12.4521,17.88,70,4,3.6,MR,1707628572
359,bontang,0.1333,117.5,26.83,84,100,4.45,ID,1707628572
360,saint-joseph,-21.3667,55.6167,28.21,81,47,4.8,RE,1707628572
361,nagqu,31.5,92.0,-7.81,23,5,2.48,CN,1707628572
362,santa luzia,-19.7697,-43.8514,23.19,78,75,3.6,BR,1707628573
363,ar ruways,24.1103,52.7306,19.83,69,100,6.43,AE,1707628573
364,bengkulu,-3.8004,102.2655,27.23,70,100,0.86,ID,1707628574
365,sur,22.5667,59.5289,23.75,66,1,3.85,OM,1707628574
366,eyl,7.9803,49.8164,27.44,57,89,5.15,SO,1707628574
367,sao felix do xingu,-6.6447,-51.995,21.67,100,99,0.68,BR,1707628575
368,saint croix,17.7397,-64.7388,23.31,73,0,4.12,VI,1707628575
369,saint-francois,46.4154,3.9054,7.03,82,100,3.09,FR,1707628575
370,kalevala,65.2,31.1667,-21.06,97,90,1.79,RU,1707628576
371,song cau,13.45,109.2167,21.69,89,100,6.03,VN,1707628576
372,island harbour,50.724,-1.2758,9.15,93,82,2.24,GB,1707628577
373,marondera,-18.1853,31.5519,16.23,75,15,3.9,ZW,1707628577
374,kuloy,61.0305,42.4925,-23.84,100,97,1.74,RU,1707628577
375,mena,51.5217,32.2157,-0.19,97,100,5.02,UA,1707628578
376,harper,4.375,-7.7169,26.24,88,5,2.62,LR,1707628578
377,daru,-9.0763,143.2092,29.01,77,91,3.63,PG,1707628578
378,vila franca do campo,37.7167,-25.4333,18.27,99,99,6.76,PT,1707628579
379,urumqi,43.801,87.6005,-6.47,74,34,3.0,CN,1707628564
380,dondo,-19.6094,34.7431,30.73,80,11,2.33,MZ,1707628579
381,khalkhal,37.6189,48.5258,3.08,67,0,1.57,IR,1707628580
382,laguna,38.421,-121.4238,9.86,77,0,3.09,US,1707628580
383,nantucket,41.2835,-70.0995,6.75,93,0,4.63,US,1707628555
384,piskivka,50.6938,29.6193,2.63,99,100,3.31,UA,1707628581
385,kabalo,-6.05,26.9167,21.4,96,100,1.38,CD,1707628581
386,rio gallegos,-51.6226,-69.2181,12.03,66,0,2.57,AR,1707628581
387,juruti,-2.1522,-56.0922,24.78,89,79,2.53,BR,1707628581
388,afaahiti,-17.75,-149.2833,25.93,90,100,12.95,PF,1707628582
389,mpika,-11.8343,31.4529,18.37,91,99,1.47,ZM,1707628582
390,vanimo,-2.6741,141.3028,27.62,79,100,5.71,PG,1707628582
391,noosa heads,-26.3833,153.15,27.84,79,48,5.49,AU,1707628582
392,dubbo,-32.25,148.6167,30.07,42,78,2.57,AU,1707628036
393,tsetserleg,47.475,101.4542,-1.62,67,10,2.15,MN,1707628583
394,dzuunharaa,48.8523,106.4579,-1.12,74,11,2.59,MN,1707628583
395,ailuk,10.2197,169.9797,26.5,79,100,9.19,MH,1707628584
396,leeton,-34.5667,146.4,33.38,30,0,2.22,AU,1707628584
397,norilsk,69.3535,88.2027,-30.92,92,67,0.81,RU,1707628584
398,cullinan,-25.6709,28.5236,17.32,73,80,4.5,ZA,1707628585
399,barbate,36.1924,-5.9219,11.11,83,98,1.8,ES,1707628585
400,fauske,67.2588,15.3918,-6.7,93,16,3.84,NO,1707628030
401,gadzhiyevo,69.2551,33.3362,-11.62,82,100,2.56,RU,1707628585
402,ar ruseris,11.8659,34.3869,23.85,21,3,2.73,SD,1707628586
403,kruisfontein,-34.0033,24.7314,16.28,72,64,1.93,ZA,1707628011
404,riberalta,-10.9833,-66.1,24.98,91,99,1.14,BO,1707628586
405,itoman,26.1247,127.6694,19.21,42,20,8.75,JP,1707628587
406,acarau,-2.8856,-40.12,24.99,89,100,3.89,BR,1707628587
407,gurupi,-11.7292,-49.0686,21.65,98,100,1.95,BR,1707628337
408,funadhoo,6.15,73.2667,28.12,76,7,8.3,MV,1707628588
409,rakops,-21.0167,24.3333,27.04,48,92,6.76,BW,1707628588
410,beau vallon,-20.4189,57.6953,29.56,78,75,5.66,MU,1707628588
411,amga,60.8953,131.9608,-27.49,96,98,1.59,RU,1707628010
412,hauterive,46.0901,3.4459,8.42,82,94,4.03,FR,1707628589
413,lubuklinggau,-3.3,102.8667,26.56,76,98,0.7,ID,1707628589
414,kourou,5.1552,-52.6478,27.03,83,23,4.34,GF,1707628589
415,happy valley-goose bay,53.3168,-60.3315,-0.83,86,100,3.6,CA,1707628510
416,senador guiomard,-10.1522,-67.7392,25.86,92,100,1.75,BR,1707628590
417,khovd,48.0056,91.6419,-4.03,62,76,1.35,MN,1707628590
418,skadovs'k,46.1161,32.9112,7.37,95,100,7.31,UA,1707628590
419,east london,-33.0153,27.9116,18.52,82,40,1.54,ZA,1707628509
420,cantilan,9.3336,125.9775,28.61,62,74,3.76,PH,1707628591
421,miracema do tocantins,-9.5618,-48.3967,21.78,99,100,1.22,BR,1707628591
422,borovskoy,53.8,64.15,-18.67,90,12,4.51,KZ,1707628592
423,nizhnesortymskiy,62.4397,71.7603,-21.39,96,100,6.95,RU,1707628592
424,margate,51.3813,1.3862,9.39,94,100,3.78,GB,1707628592
425,crane,31.3974,-102.3501,13.09,39,87,6.2,US,1707628330
426,kaka,37.3482,59.6143,15.65,30,12,1.01,TM,1707628593
427,aiquile,-18.2041,-65.1807,14.46,96,99,1.03,BO,1707628593
428,kirensk,57.7853,108.1119,-1.13,80,100,4.47,RU,1707628594
429,klaksvik,62.2266,-6.589,3.51,89,100,14.5,FO,1707628594
430,geraldton,-28.7667,114.6,34.23,36,0,6.17,AU,1707628594
431,tchibanga,-2.85,11.0333,22.6,97,100,0.16,GA,1707628595
432,sao raimundo nonato,-9.0153,-42.6994,21.31,99,100,1.44,BR,1707628386
433,pandan,14.0453,124.1694,26.01,78,17,8.3,PH,1707627999
434,waat,51.1454,6.4958,10.51,97,100,3.09,DE,1707628595
435,al bawiti,28.3492,28.8659,10.92,77,0,2.36,EG,1707628596
436,muisne,0.6,-80.0333,25.07,93,98,0.87,EC,1707628596
437,flying fish cove,-10.4217,105.6791,28.82,74,100,3.09,CX,1707628597
438,lang son,21.8333,106.7333,20.84,34,32,1.85,VN,1707628530
439,anshun,26.25,105.9333,12.37,35,100,5.58,CN,1707628597
440,novyy urgal,51.0736,132.5642,-18.16,83,99,0.58,RU,1707628597
441,santana,-0.0583,-51.1817,27.1,94,40,2.57,BR,1707628031
442,naze,28.3667,129.4833,15.51,55,6,9.5,JP,1707628598
443,putian,25.4394,119.0103,18.79,35,0,2.83,CN,1707628598
444,kedougou,12.5579,-12.1743,25.2,15,0,0.76,SN,1707628598
445,rouissat,31.9243,5.3502,16.04,44,40,2.06,DZ,1707628598
446,biltine,14.5333,20.9167,20.96,17,0,2.71,TD,1707628599
447,narvik,68.4384,17.4272,-4.86,95,76,2.89,NO,1707628599
448,vigan,17.5747,120.3869,31.63,67,50,5.65,PH,1707628599
449,mukalla,14.5425,49.1242,23.48,78,59,2.12,YE,1707628600
450,tolmezzo,46.4075,13.0175,8.01,96,100,1.38,IT,1707628600
451,camargo,27.6667,-105.1667,11.33,26,0,4.25,MX,1707628600
452,gornozavodsk,58.3758,58.3211,-22.33,99,99,2.76,RU,1707628537
453,tual,-5.6667,132.75,28.86,76,78,5.13,ID,1707628026
454,goure,13.9835,10.2704,17.53,11,2,2.82,NE,1707628601
455,terenozek,45.05,64.9833,-0.27,87,100,6.11,KZ,1707628601
456,syriam,16.7722,96.2378,29.06,65,20,2.57,MM,1707628602
457,villa gesell,-37.2639,-56.973,22.81,97,36,3.09,AR,1707628602
458,soc trang,9.6033,105.98,32.41,39,9,9.01,VN,1707628602
459,bahir dar,11.5936,37.3908,19.34,44,4,1.56,ET,1707628603
460,pitimbu,-7.4706,-34.8086,26.33,88,37,1.97,BR,1707628603
461,la ronge,55.1001,-105.2842,-9.86,79,75,5.66,CA,1707628603
462,matoury,4.8483,-52.3317,26.98,83,75,3.09,GF,1707628603
463,sao joao da barra,-21.6403,-41.0511,23.99,87,34,5.85,BR,1707628011
464,farshut,26.0549,32.1633,11.1,48,0,1.55,EG,1707628604
465,beaumont,30.0861,-94.1019,21.02,96,100,4.12,US,1707628375
466,dunda,-8.1167,34.25,19.72,95,100,0.83,TZ,1707628604
467,ghat,24.9647,10.1728,16.52,13,67,2.41,LY,1707628605
468,cova figueira,14.8905,-24.2934,20.96,65,0,5.72,CV,1707628605
469,cururupu,-1.8283,-44.8683,24.15,96,100,1.82,BR,1707628605
470,cerritos,33.8583,-118.0648,13.53,67,0,1.54,US,1707628605
471,kill devil hills,36.0307,-75.676,17.0,81,100,4.63,US,1707628606
472,bollnas,61.3482,16.3946,-9.64,98,100,1.58,SE,1707628424
473,qamdo,31.1667,97.2333,-3.72,19,17,1.44,CN,1707628606
474,palu,-0.8917,119.8707,28.19,89,91,1.26,ID,1707628589
475,lumberton,34.6182,-79.0086,17.99,72,100,4.12,US,1707628607
476,acapulco de juarez,16.8634,-99.8901,25.9,78,0,4.12,MX,1707628607
477,chernyshevskiy,63.0128,112.4714,-26.41,97,100,5.08,RU,1707628608
478,kamba,11.8486,3.6576,21.73,17,0,3.62,NG,1707628608
479,winnemucca,40.973,-117.7357,-3.97,86,0,2.57,US,1707628608
480,ouezzane,34.7971,-5.5822,11.32,94,99,1.25,MA,1707628608
481,govindgarh,27.5,76.9833,18.97,30,0,0.69,IN,1707628609
482,murun-kuren,49.6342,100.1625,-3.7,66,10,2.38,MN,1707628609
483,at taj,24.2049,23.2857,11.78,27,0,4.47,LY,1707628610
484,juneau,58.3019,-134.4197,4.0,93,100,6.17,US,1707628422
485,sona,45.4388,10.8255,9.72,100,75,2.06,IT,1707628610
486,minas de marcona,-15.2119,-75.1103,20.84,78,82,2.5,PE,1707628611
487,al mijlad,11.0333,27.7333,20.06,16,2,6.82,SD,1707628611
488,gournay-en-bray,49.4828,1.7247,8.1,96,100,5.53,FR,1707628612
489,port macquarie,-31.4333,152.9167,24.94,94,81,1.78,AU,1707628612
490,pasni,25.2631,63.471,21.59,46,55,0.62,PK,1707628557
491,vila velha,-20.3297,-40.2925,22.97,94,0,0.89,BR,1707628613
492,siocon,7.7061,122.1353,27.22,76,24,12.44,PH,1707628613
493,ulladulla,-35.35,150.4667,24.28,52,0,6.35,AU,1707628613
494,nikolayevsk-on-amure,53.1406,140.73,-13.11,77,75,1.01,RU,1707628614
495,bentiu,9.2333,29.8333,24.56,22,1,2.4,SS,1707628614
496,san juan de miraflores,-12.1629,-76.9635,25.65,79,96,4.05,PE,1707628614
497,mundybash,53.211,87.2983,-9.0,85,100,4.14,RU,1707628614
498,battle ground,45.7809,-122.5334,7.06,93,79,0.89,US,1707628615
499,colac,-38.3333,143.5833,27.87,17,0,3.39,AU,1707628615
500,port augusta,-32.5,137.7667,34.99,20,0,5.99,AU,1707628037
501,kabala,9.5833,-11.55,20.43,86,63,1.06,SL,1707628616
502,keetmanshoop,-26.5833,18.1333,24.51,19,33,4.12,NA,1707628616
503,hammerfest,70.6634,23.6821,-7.75,100,42,2.57,NO,1707628616
504,axim,4.8699,-2.2405,25.75,91,3,0.52,GH,1707628616
505,oamaru,-45.0784,170.9801,14.65,61,21,4.3,NZ,1707628617
506,manta,-0.95,-80.7333,26.67,83,75,6.71,EC,1707628573
507,constitucion,-35.3333,-72.4167,14.35,93,54,8.5,CL,1707628617
508,saiha,22.4833,92.9667,25.1,21,8,1.25,IN,1707628617
509,new norfolk,-42.7826,147.0587,22.72,30,41,2.23,AU,1707628618
510,auki,-8.7676,160.7034,28.28,76,94,8.73,SB,1707628618
511,taguatinga,-12.3857,-46.5711,21.41,95,100,0.63,BR,1707628618
512,korsholm,63.1142,21.6822,-20.06,79,0,2.24,FI,1707628618
513,tlapa de comonfort,17.55,-98.55,17.81,68,2,2.49,MX,1707628619
514,rockport,28.0206,-97.0544,21.11,85,100,3.6,US,1707628619
515,smithers,54.7804,-127.1743,-5.82,100,75,1.54,CA,1707628619
516,ambodifotatra,-16.9833,49.85,26.73,82,97,3.33,MG,1707628619
517,magadan,59.5667,150.8,-19.15,75,99,2.32,RU,1707628620
518,gadani,25.1185,66.7299,22.12,26,45,1.55,PK,1707628620
519,san luis de la loma,17.2706,-100.8939,21.74,91,3,1.97,MX,1707628620
520,tazacorte,28.629,-17.9293,17.86,82,0,2.68,ES,1707628621
521,chamical,-30.36,-66.314,25.4,70,7,3.89,AR,1707628621
522,san pedro,14.35,121.0167,31.57,53,20,5.36,PH,1707628621
523,dhidhdhoo,6.8833,73.1,27.92,71,22,6.55,MV,1707628622
524,le port,-20.9373,55.2919,29.98,74,22,1.61,RE,1707628622
525,saqqez,36.2499,46.2735,3.94,76,12,0.74,IR,1707628622
526,choibalsan,48.0667,114.5,-3.88,75,1,4.4,MN,1707628623
527,hasaki,35.7333,140.8333,11.22,40,69,3.46,JP,1707628623
528,kamaishi,39.2667,141.8833,3.72,42,84,3.0,JP,1707628623
529,deyang,31.1302,104.382,15.67,47,6,1.72,CN,1707628623
530,puerto colombia,10.9878,-74.9547,28.05,80,1,14.32,CO,1707628382
531,san sebastian de la gomera,28.0916,-17.1133,19.2,94,75,0.51,ES,1707628625
532,kandahar,31.0,65.75,11.92,23,13,0.99,AF,1707628625
533,priyutnoye,46.1011,43.5072,9.73,71,100,2.81,RU,1707628625
534,as sulayyil,20.4607,45.5779,18.14,38,0,2.2,SA,1707628626
535,tangalle,6.024,80.7911,29.09,58,92,7.55,LK,1707628053
536,remire-montjoly,4.9167,-52.2667,27.02,83,75,3.09,GF,1707628626
537,zunheboto,25.9667,94.5167,19.96,33,0,1.1,IN,1707628627
538,zhelezinka,53.54,75.3072,-18.7,93,9,4.73,KZ,1707628627
539,beneditinos,-5.45,-42.3667,22.49,99,100,1.77,BR,1707628627
540,puerto baquerizo moreno,-0.9,-89.6,25.96,86,22,3.1,EC,1707627770
541,port shepstone,-30.7414,30.455,20.21,79,63,1.55,ZA,1707628628
542,nadi,-17.8,177.4167,30.0,79,75,5.66,FJ,1707628628
543,opuwo,-18.0607,13.84,21.85,78,86,1.73,NA,1707628629
544,korla,41.7597,86.1469,5.96,35,23,1.19,CN,1707628629
545,akrehamn,59.2667,5.1833,1.34,86,100,2.06,NO,1707628629
546,aripuana,-9.1667,-60.6333,23.21,99,100,0.6,BR,1707628630
547,mirnyy,62.5353,113.9611,-25.88,97,100,4.89,RU,1707628630
548,santo antonio do ica,-3.1022,-67.9397,24.51,96,100,0.31,BR,1707628630
549,san fernando,15.0286,120.6898,30.85,40,14,8.22,PH,1707628631
550,bogale,16.2833,95.4,32.88,31,72,1.96,MM,1707628611
551,noumea,-22.2763,166.4572,28.89,99,23,7.41,NC,1707628354
552,kupang,-10.1667,123.5833,32.32,70,40,5.66,ID,1707628585
